p_complete,age_sex,date,year,geometry,area,length,width
NA,female,20220127,2022,"list(list(c(1837470.13721278, 1837470.24709297, 1837470.31058431, 1837470.36667952, 1837470.40840075, 1837470.34581891, 1837470.13721278, 1837469.94946727, 1837469.76172176, 1837469.3445095, 1837469.19848521, 1837468.90643664, 1837468.82299419, 1837468.8438548, 1837469.0107397, 1837469.15676399, 1837469.32364889, 1837469.59483685, 1837469.92860666, 1837470.13721278, 569650.387956337, 569650.385909674, 569650.276242814, 569650.137631993, 569649.8038662, 569649.344938234, 569648.82342918, 569648.53138411, 
569648.343640847, 569648.05159578, 569648.009875054, 569648.030735416, 569648.114176867, 569648.176757954, 569648.447942659, 569648.844289543, 569649.178055339, 569649.616122939, 569650.01246982, 569650.387956337)))",1.745038319242656,2.7593745033266193,0.9024771261625315
NA,female,20220127,2022,"list(list(c(1837467.90285249, 1837467.97920203, 1837468.06716892, 1837467.98856968, 1837467.80082417, 1837467.52963621, 1837467.42533314, 1837467.40447253, 1837467.32103008, 1837467.30016947, 1837467.23758763, 1837467.09156334, 1837467.00812089, 1837466.90381783, 1837466.82037538, 1837466.79951476, 1837466.84123599, 1837466.96639966, 1837467.21672702, 1837467.46705437, 1837467.73824233, 1837467.90285249, 569650.52227574, 569650.515004355, 569650.427663178, 569650.075050907, 569649.762145477, 569649.011172438, 
569648.823429177, 569648.698267006, 569648.531384111, 569648.322780488, 569648.239339039, 569648.197618315, 569648.260199401, 569648.427082297, 569648.656546282, 569649.219776058, 569649.344938232, 569649.636983303, 569650.012469822, 569650.262794166, 569650.450537425, 569650.52227574)))",1.4358960728155352,2.5378632332360516,0.8039656799523757
NA,female,20220127,2022,"list(list(c(1837471.45143138, 1837471.70175873, 1837471.91036486, 1837472.18069286, 1837472.49446201, 1837472.82823181, 1837473.01597732, 1837473.20372284, 1837473.26630468, 1837473.26630467, 1837473.20372284, 1837473.07855916, 1837472.8073712, 1837472.43188017, 1837472.13983159, 1837471.53487383, 1837471.493832, 1837471.40971015, 1837471.1593828, 1837471.09680096, 1837471.11766158, 1837471.45143138, 569650.513118514, 569650.513118512, 569650.471397787, 569650.339734154, 569650.221073442, 569650.033330181, 
569649.887307649, 569649.803866199, 569649.741285113, 569649.678704026, 569649.574402215, 569649.470100405, 569649.407519318, 569649.42837968, 569649.51182113, 569649.929028371, 569650.022277456, 569650.054190543, 569650.137631993, 569650.283654526, 569650.387956338, 569650.513118514)))",1.3163070856698893,2.2551424886932514,0.8096468915069659
NA,female,20220127,2022,"list(list(c(1837487.28736178, 1837487.49367685, 1837487.61116907, 1837487.63926677, 1837487.63926677, 1837487.53496371, 1837487.32635758, 1837487.00020955, 1837486.82570288, 1837486.65881798, 1837486.3667694, 1837486.07789566, 1837485.57406612, 1837485.32373877, 1837485.19857509, 1837485.30287816, 1837485.49062367, 1837486.55451492, 1837486.76522512, 1837487.17644787, 1837487.28463636, 1837487.28736178, 569649.681040078, 569649.611154017, 569649.534784077, 569649.470100405, 569649.365798594, 569649.261496783, 
569649.178055336, 569649.123561324, 569649.073753525, 569649.032032801, 569649.032032799, 569649.053065995, 569649.157194974, 569649.344938235, 569649.51182113, 569649.657843664, 569649.699564388, 569649.678704026, 569649.675774736, 569649.687523957, 569649.678704028, 569649.681040078)))",1.2902215762358809,2.4535063777299646,0.7398583008310563
NA,female,20220127,2022,"list(list(c(1837500.94833762, 1837501.28210742, 1837501.59501661, 1837501.80198365, 1837501.82448335, 1837501.86620458, 1837501.86620458, 1837501.80198365, 1837501.64273196, 1837501.59501661, 1837501.44899233, 1837501.17780436, 1837501.11522252, 1837500.99005885, 1837500.80231333, 1837500.71887088, 1837500.5728466, 1837500.69801027, 1837500.94833762, 569650.680001408, 569650.471397787, 569650.054190544, 569649.485424057, 569649.198915698, 569649.0320328, 569648.698267007, 569648.503372015, 569648.490101042, 
569648.593965195, 569648.739987731, 569649.115474247, 569649.282357145, 569649.407519318, 569650.095911269, 569650.283654527, 569650.492258149, 569650.659141047, 569650.680001408)))",1.4052159191439964,2.4134499470627073,0.7989664552963955
NA,female,20220127,2022,"list(list(c(1837520.49473165, 1837520.75080708, 1837520.97452574, 1837521.22485309, 1837521.5794835, 1837521.72550779, 1837521.76722902, 1837521.74636841, 1837521.70464718, 1837521.54919227, 1837521.4297535, 1837521.43345921, 1837521.38387977, 1837521.32336547, 1837521.12055003, 1837520.84936206, 1837520.71356751, 1837520.47387103, 1837519.93149511, 1837519.70202837, 1837519.68116775, 1837519.91063449, 1837520.18182246, 1837520.49473165, 569651.347532997, 569651.338581974, 569651.305812274, 569651.159789737, 
569650.826023943, 569650.533978874, 569650.325375254, 569649.970749095, 569649.866447286, 569649.657946713, 569649.644675739, 569649.866447286, 569650.002612384, 569650.063126686, 569650.179352721, 569650.387956337, 569650.463452069, 569650.554839234, 569650.596559961, 569650.70086177, 569650.784303219, 569651.055487928, 569651.243231186, 569651.347532997)))",1.6670988096546295,2.451902695943565,0.9151138625410487
NA,female,20220127,2022,"list(list(c(1837458.17636058, 1837458.28294015, 1837458.40855179, 1837458.49699094, 1837458.68473645, 1837458.74351615, 1837458.77777387, 1837458.80822518, 1837458.83076074, 1837458.89334258, 1837458.92622399, 1837458.99764564, 1837459.03936687, 1837459.12280932, 1837459.12280932, 1837459.03936687, 1837458.87248197, 1837458.62215462, 1837458.33010604, 1837458.2675242, 1837458.05891808, 1837457.99633624, 1837458.03805746, 1837458.17636058, 569651.543317709, 569651.505253577, 569651.41389966, 569651.326672635, 
569651.097208651, 569650.999000621, 569650.922872357, 569650.861969746, 569650.805163582, 569650.659141047, 569650.477522012, 569650.262794164, 569649.783005838, 569649.595262577, 569649.449240044, 569649.344938234, 569649.365798594, 569649.51182113, 569649.783005835, 569649.887307649, 569650.492258149, 569650.846884306, 569651.389253722, 569651.543317709)))",1.480571909104283,2.4385182283775797,0.8802186675915378
NA,female,20220127,2022,"list(list(c(1837492.95872299, 1837493.10393013, 1837493.25077156, 1837493.54282014, 1837493.64712321, 1837493.81400811, 1837494.04347484, 1837494.04347485, 1837493.96003239, 1837493.85572933, 1837493.58454137, 1837493.39679585, 1837493.25077157, 1837493.25077156, 1837493.16732911, 1837493.08388666, 1837493.04518402, 1837493.00044421, 1837492.8126987, 1837492.75011686, 1837492.79183809, 1837492.95872299, 569651.723019514, 569651.71426467, 569651.660438429, 569651.535276258, 569651.451834807, 569651.28495191, 
569650.700861772, 569650.408816701, 569650.095911269, 569649.908168011, 569649.595262577, 569649.574402217, 569649.699564388, 569650.095911268, 569650.659141048, 569650.909465392, 569651.01518599, 569651.138929375, 569651.38925372, 569651.535276258, 569651.660438427, 569651.723019514)))",1.5907582661025699,2.3697086679174606,0.9347765942776054
NA,female,20220127,2022,"list(list(c(1837455.6127108, 1837455.63721638, 1837455.67104806, 1837455.6879639, 1837455.97285681, 1837456.285766, 1837456.43179029, 1837456.55067169, 1837456.64039642, 1837456.75789072, 1837456.82978304, 1837456.88898847, 1837456.7917224, 1837456.71560112, 1837456.68211764, 1837456.57781458, 1837456.49437213, 1837456.39006907, 1837455.96707525, 1837455.89941189, 1837455.79791686, 1837455.7091087, 1837455.63908701, 1837455.6182264, 1837455.6127108, 569650.217254994, 569650.433344416, 569650.636334485, 
569650.691310962, 569651.514415893, 569651.848181688, 569651.889902412, 569651.926167212, 569651.931623134, 569651.97268577, 569651.985372649, 569651.905022413, 569651.647055868, 569651.148038616, 569651.034627564, 569650.617420321, 569650.367095975, 569650.17935272, 569649.777855653, 569649.752481894, 569649.689047498, 569649.705963337, 569649.845586921, 569650.221073443, 569650.217254994)))",1.659760364965001,2.6011806342595003,0.8883376405322312
NA,female,20220127,2022,"list(list(c(1837459.33141545, 1837459.5644034, 1837459.89465199, 1837460.4161673, 1837460.79165833, 1837461.10456752, 1837461.18800997, 1837461.18800997, 1837461.06284629, 1837460.93768262, 1837460.72907649, 1837460.64303697, 1837460.53171892, 1837460.37444608, 1837460.16583995, 1837459.91755033, 1837459.60260341, 1837459.14366993, 1837459.03936687, 1837458.87038426, 1837458.95592442, 1837459.10194871, 1837459.33141545, 569652.620015086, 569652.574758717, 569652.515713275, 569652.348830379, 569652.098506035, 
569651.806460962, 569651.639578067, 569651.556136618, 569651.451834807, 569651.451834809, 569651.535276256, 569651.553703447, 569651.599766091, 569651.681298789, 569651.743879878, 569651.768662451, 569651.86904205, 569652.202807844, 569652.244528567, 569652.35195434, 569652.473992551, 569652.599154724, 569652.620015086)))",1.310739942708975,2.4669196397096678,0.749315340495711
NA,female,20220127,2022,"list(list(c(1837464.40740714, 1837464.52570799, 1837464.52570799, 1837464.48477312, 1837464.47961539, 1837464.48398676, 1837464.48398676, 1837464.44226554, 1837464.25452002, 1837463.98333206, 1837463.62870164, 1837463.42232819, 1837463.38251527, 1837463.42009552, 1837463.58698042, 1837463.64956226, 1837463.79558655, 1837463.79558655, 1837463.94161083, 1837464.12935635, 1837464.2127988, 1837464.40740714, 569652.8045225, 569652.766037622, 569652.536573637, 569652.268118357, 569652.185594643, 569651.97334386, 
569651.723019514, 569651.535276255, 569651.222370824, 569650.930325754, 569650.680001408, 569650.560372913, 569650.626727781, 569650.846884306, 569651.138929374, 569651.410114081, 569651.806460962, 569651.889902413, 569652.286249293, 569652.703456536, 569652.786897984, 569652.8045225)))",1.2273201224731898,2.544539088606359,0.7231516664795438
NA,female,20220127,2022,"list(list(c(1837525.27181194, 1837525.350969, 1837525.46236553, 1837525.54591293, 1837525.52213929, 1837525.48041806, 1837525.376115, 1837525.33439377, 1837525.35525439, 1837525.41783623, 1837525.58472113, 1837525.8767697, 1837525.96021215, 1837525.98107277, 1837525.85590909, 1837525.73074542, 1837525.25095132, 1837525.02148459, 1837524.72943601, 1837524.66685417, 1837524.612967, 1837524.59904243, 1837524.58341172, 1837524.56255111, 1837524.58341172, 1837524.64599356, 1837524.68771478, 1837524.89632091, 
1837525.03070398, 1837525.14664826, 1837525.27181194, 569652.995501605, 569653.05199248, 569653.114653027, 569653.107690744, 569652.849479069, 569652.620015086, 569652.432271828, 569652.244528565, 569651.952483499, 569651.76474024, 569651.556136619, 569651.38925372, 569651.305812273, 569651.222370825, 569651.055487925, 569650.992906839, 569651.013767203, 569651.097208653, 569651.326672633, 569651.451834807, 569651.555101617, 569651.687384995, 569651.827321325, 569651.994204224, 569652.223668206, 
569652.432271826, 569652.515713275, 569652.724316898, 569652.815274855, 569652.932920517, 569652.995501605)))",1.6126655634800855,2.5967278078135587,0.8904732654478594
NA,female,20220127,2022,"list(list(c(1837500.53112537, 1837500.67714966, 1837500.7397315, 1837500.7397315, 1837500.11391312, 1837499.86358577, 1837499.55067658, 1837499.19604616, 1837498.7579733, 1837498.67453085, 1837498.67453085, 1837499.05002188, 1837499.46723413, 1837500.03047067, 1837500.40596169, 1837500.53112537, 569653.016361967, 569652.95378088, 569652.828618707, 569652.703456535, 569652.035924947, 569651.848181686, 569651.702159151, 569651.59785734, 569651.576996978, 569651.639578067, 569651.723019513, 569652.202807844, 
569652.620015086, 569652.870339432, 569652.95378088, 569653.016361967)))",1.4338519818354802,2.34724460114127,0.8328867412265398
NA,female,20220127,2022,"list(list(c(1837494.85703874, 1837495.08650547, 1837495.39941467, 1837495.4619965, 1837495.44113589, 1837495.33683283, 1837495.25339038, 1837495.04478425, 1837494.91962057, 1837494.66929322, 1837494.60671139, 1837494.60671139, 1837494.52326894, 1837494.54412955, 1837494.627572, 1837494.85703874, 569653.14152414, 569652.95378088, 569652.223668208, 569651.848181686, 569651.09720865, 569650.742582497, 569650.680001407, 569650.763442857, 569650.909465393, 569651.410114082, 569651.639578067, 569652.035924945, 
569652.265388931, 569653.016361967, 569653.14152414, 569653.14152414)))",1.6631812649909283,2.575589096595946,0.9305347616851993
NA,female,20220127,2022,"list(list(c(1837449.5060669, 1837450.20951552, 1837450.40098643, 1837450.43625739, 1837450.47152835, 1837450.48651569, 1837450.40307325, 1837450.25704896, 1837450.09016405, 1837449.6729518, 1837448.75508485, 1837448.56185793, 1837448.3378726, 1837448.00410279, 1837447.85140007, 1837447.77078074, 1837447.77581945, 1837447.89979973, 1837448.17098769, 1837448.96369097, 1837449.1722971, 1837449.5060669, 569653.162384501, 569653.096312783, 569653.061041825, 569653.035848284, 569653.010654743, 569652.932920518, 
569652.786897984, 569652.661735811, 569652.599154723, 569652.348830379, 569652.098506034, 569652.043222764, 569652.015064583, 569651.952483498, 569651.932371183, 569651.977719557, 569652.068416305, 569652.244528569, 569652.536573637, 569653.016361967, 569653.099803416, 569653.162384501)))",1.7396189477676929,2.8730612857127875,0.8444054012825448
NA,female,20220127,2022,"list(list(c(1837508.58332184, 1837508.66676429, 1837508.70848552, 1837508.77106735, 1837508.70848552, 1837508.53036723, 1837508.16610959, 1837507.93664285, 1837507.6863155, 1837507.26910325, 1837507.20652141, 1837507.24824263, 1837507.31082447, 1837507.39426692, 1837507.6863155, 1837508.14524898, 1837508.39557633, 1837508.58332184, 569653.204105227, 569653.14152414, 569653.037222329, 569652.599154721, 569652.140226759, 569651.768031504, 569651.47269517, 569651.347532998, 569651.305812274, 569651.326672632, 
569651.410114082, 569651.556136617, 569651.618717704, 569651.639578067, 569651.910762773, 569652.620015086, 569653.14152414, 569653.204105227)))",1.365024016117791,2.4697259084795316,0.7911964805540006
NA,female,20220127,2022,"list(list(c(1837471.74347995, 1837471.8269224, 1837471.95208608, 1837472.07724976, 1837472.39015894, 1837472.55704385, 1837472.68220752, 1837472.82823181, 1837473.53749264, 1837473.57921387, 1837473.53749264, 1837473.39146835, 1837472.78651059, 1837472.55704385, 1837472.09811037, 1837471.74322859, 1837471.54416399, 1837471.74347995, 569653.24582595, 569653.24582595, 569653.162384501, 569653.141524138, 569652.995501605, 569652.849479071, 569652.807758345, 569652.703456535, 569651.994204223, 569651.889902413, 
569651.785600601, 569651.76474024, 569651.889902412, 569651.994204221, 569652.327970017, 569652.869522308, 569653.148212752, 569653.24582595)))",1.2548919731291592,2.3437707549563997,0.7644940337835616
NA,female,20220127,2022,"list(list(c(1837486.51279369, 1837486.90914533, 1837486.99258778, 1837486.99258778, 1837486.82570288, 1837486.61709675, 1837486.24160573, 1837485.97041776, 1837485.78267225, 1837485.57406612, 1837485.44890245, 1837485.09427203, 1837484.82308407, 1837484.82308407, 1837485.19670404, 1837485.24029632, 1837485.49062367, 1837485.90783592, 1837486.13730266, 1837486.51279369, 569653.496150295, 569653.475289934, 569653.412708845, 569653.266686314, 569653.058082692, 569652.974641242, 569652.682596171, 569652.557434002, 
569652.515713277, 569652.390551101, 569652.369690741, 569652.223668206, 569652.244528569, 569652.411411466, 569652.895061433, 569652.912060158, 569653.120663779, 569653.350127761, 569653.433569211, 569653.496150295)))",1.335256708689427,2.4025562240659437,0.7871954207992377
NA,female,20220127,2022,"list(list(c(1837450.96630978, 1837451.07061285, 1837451.40438265, 1837451.50950224, 1837451.59212816, 1837451.69643123, 1837451.7866312, 1837451.84245551, 1837452.07192225, 1837452.11364348, 1837452.00934042, 1837451.86331613, 1837451.80073429, 1837451.40438265, 1837451.25835836, 1837451.00803101, 1837450.94544917, 1837450.94544917, 1837450.86200672, 1837450.88286733, 1837450.96630978, 569653.704753917, 569653.683893555, 569653.517010659, 569653.44398365, 569653.350127761, 569653.162384501, 569652.99049991, 
569652.828618706, 569652.18194748, 569651.639578067, 569651.472695169, 569651.472695169, 569651.514415893, 569651.931623137, 569652.181947482, 569652.807758345, 569653.183244862, 569653.391848485, 569653.517010657, 569653.663033193, 569653.704753917)))",1.4957123463671345,2.452713932497396,0.8456607647707428
NA,female,20220127,2022,"list(list(c(1837465.0472233, 1837465.19324759, 1837465.36013249, 1837465.54210821, 1837465.73562352, 1837465.82578348, 1837466.00681148, 1837466.27799945, 1837467.0289815, 1837467.17500579, 1837467.27930885, 1837467.21672702, 1837467.13328457, 1837466.63262986, 1837466.34058129, 1837466.06939332, 1837465.71476291, 1837465.36013249, 1837465.17238698, 1837465.10885871, 1837464.94292024, 1837464.94292024, 1837465.0472233, 569653.788195366, 569653.767335005, 569653.579591744, 569653.490500874, 569653.370988123, 
569653.299664785, 569653.162384501, 569653.099803414, 569652.703456535, 569652.66173581, 569652.578294362, 569652.411411464, 569652.34883038, 569652.202807846, 569652.202807844, 569652.244528567, 569652.411411463, 569652.66173581, 569652.891199794, 569653.232614267, 569653.62131247, 569653.725614279, 569653.788195366)))",1.6924862590651808,2.7029313971695097,0.8819696027909444
NA,male,20220127,2022,"list(list(c(1837439.65985775, 1837439.82674264, 1837439.88932448, 1837439.88932448, 1837439.78502142, 1837439.76416081, 1837439.61813652, 1837439.57641529, 1837439.34694856, 1837439.03403937, 1837438.9297363, 1837438.9297363, 1837438.86715446, 1837438.82543324, 1837438.65854834, 1837438.44994221, 1837438.30391792, 1837438.19961486, 1837438.19961486, 1837438.24133609, 1837438.51252405, 1837438.67940895, 1837439.01317875, 1837439.65985775, 569653.892497177, 569653.871636815, 569653.788195367, 569653.683893555, 
569653.496150297, 569653.308407037, 569652.870339432, 569652.620015086, 569652.390551104, 569651.785600601, 569651.472695169, 569651.305812271, 569651.076348287, 569651.034627564, 569651.034627564, 569651.201510461, 569651.451834807, 569651.76474024, 569652.202807846, 569652.348830379, 569652.974641243, 569653.224965588, 569653.517010657, 569653.892497177)))",2.447339465936318,3.2038470856671393,1.132606906203673
NA,female,20220127,2022,"list(list(c(1837517.22488794, 1837517.19178451, 1837517.13617301, 1837516.80240321, 1837516.53121525, 1837516.44244317, 1837516.36433035, 1837516.32260912, 1837516.4477728, 1837516.67723954, 1837516.92756689, 1837517.44908221, 1837517.67027958, 1837517.84543384, 1837518.0957612, 1837518.24178548, 1837518.2626461, 1837518.36694916, 1837518.40867039, 1837518.40397154, 1837518.29780375, 1837518.17836499, 1837517.97059752, 1837517.82457323, 1837517.26133669, 1837517.22488794, 569652.671601735, 569652.698686362, 
569652.724316898, 569653.099803417, 569653.517010657, 569653.664704709, 569653.788195366, 569654.038519712, 569654.163681885, 569654.12196116, 569653.996798989, 569653.663033195, 569653.411914861, 569653.266686312, 569653.016361967, 569652.724316897, 569652.578294361, 569652.473992553, 569652.327970017, 569652.205973631, 569652.232515578, 569652.219244605, 569652.327970017, 569652.34883038, 569652.640875449, 569652.671601735)))",1.7594358753383468,2.795972280415812,0.9233656101761383
NA,female,20220127,2022,"list(list(c(1837463.06900288, 1837463.22254502, 1837463.29931609, 1837463.33665307, 1837463.29493184, 1837463.10718633, 1837463.00288327, 1837462.48136795, 1837462.04329509, 1837461.81382835, 1837461.66780406, 1837461.60522222, 1837461.58436161, 1837461.70952529, 1837461.87641019, 1837462.08501631, 1837462.41878611, 1837462.79427714, 1837462.87771959, 1837463.06900288, 569654.102503068, 569654.12553439, 569654.098664514, 569653.767335004, 569653.350127761, 569652.93292052, 569652.786897984, 569652.286249292, 
569652.119366395, 569651.952483498, 569651.952483498, 569652.056785308, 569652.223668208, 569652.599154723, 569652.891199793, 569653.078943051, 569653.496150294, 569653.829916091, 569653.955078259, 569654.102503068)))",1.7982069621469179,2.701214966409833,0.9499776532676266
NA,female,20220127,2022,"list(list(c(1837503.80624155, 1837503.95226584, 1837504.30689625, 1837504.68238728, 1837504.74496912, 1837504.89099341, 1837504.93271463, 1837504.99529647, 1837505.05787831, 1837504.99529647, 1837504.82841157, 1837504.55722361, 1837504.16087197, 1837504.0565689, 1837503.97312645, 1837503.86882339, 1837503.70193849, 1837503.80624155, 569654.309704418, 569654.288844056, 569654.080240433, 569653.704753917, 569653.537871021, 569653.308407036, 569653.099803417, 569652.974641242, 569652.286249292, 569652.202807843, 
569652.202807844, 569652.557434, 569652.995501605, 569653.287546674, 569653.725614279, 569653.9342179, 569654.142821522, 569654.309704418)))",1.281328422367679,2.421790125399281,0.7928853229854194
NA,female,20220127,2022,"list(list(c(1837521.37087738, 1837521.53776228, 1837521.76722902, 1837522.12185943, 1837522.2261625, 1837522.22616249, 1837522.18444127, 1837522.10099882, 1837521.89239269, 1837521.72550779, 1837521.55862289, 1837521.22485309, 1837520.80764084, 1837520.26526491, 1837519.95235572, 1837519.80633143, 1837519.78547082, 1837519.86891327, 1837520.34870736, 1837520.76591961, 1837521.37087738, 569654.372285505, 569654.309704417, 569654.330564781, 569654.14282152, 569654.038519712, 569653.955078262, 569653.892497177, 
569653.850776451, 569653.809055726, 569653.704753918, 569653.683893555, 569653.537871021, 569653.43356921, 569653.391848485, 569653.412708848, 569653.496150294, 569653.621312468, 569653.746474639, 569654.163681884, 569654.351425142, 569654.372285505)))",1.5820239365229523,2.5151038392270717,0.8967086554754905
NA,female,20220127,2022,"list(list(c(1837455.1175717, 1837455.43048088, 1837455.51392334, 1837455.51392334, 1837455.4513415, 1837455.24273537, 1837455.03412924, 1837454.38745026, 1837454.09540168, 1837453.88679555, 1837453.69905004, 1837453.65732881, 1837453.65732881, 1837453.76163188, 1837453.90765616, 1837454.07454106, 1837454.24142597, 1837454.34572903, 1837454.59605638, 1837454.82552312, 1837455.1175717, 569654.497447675, 569654.476587317, 569654.434866592, 569654.330564783, 569654.163681884, 569653.955078262, 569653.642172833, 
569653.016361967, 569652.870339432, 569652.724316897, 569652.724316894, 569652.76603762, 569652.953780878, 569653.308407037, 569653.579591744, 569653.767335004, 569654.03851971, 569654.163681884, 569654.351425146, 569654.455726953, 569654.497447675)))",1.553956121417881,2.5260722230507673,0.884396174694627
NA,female,20220127,2022,"list(list(c(1837478.50231844, 1837478.62748212, 1837478.77350641, 1837478.94039131, 1837478.96125192, 1837478.77350641, 1837478.64834273, 1837478.39198633, 1837478.21946368, 1837478.07348297, 1837478.18940925, 1837478.18940925, 1837478.29371232, 1837478.39801538, 1837478.50231844, 569654.62260985, 569654.62260985, 569654.414006229, 569653.788195366, 569653.579591744, 569652.828618707, 569652.661735811, 569652.298870446, 569652.219244605, 569652.35195434, 569652.661735811, 569653.537871021, 569654.288844058, 
569654.539168403, 569654.62260985)))",1.332218717689255,2.44876437985249,0.7393857054213606
NA,female,20220127,2022,"list(list(c(1837471.24282525, 1837471.51401321, 1837471.71095365, 1837471.84778302, 1837472.13983159, 1837472.70306814, 1837472.74478936, 1837472.61962568, 1837472.41282463, 1837472.16069221, 1837471.89585514, 1837471.6600375, 1837471.07594035, 1837470.80475239, 1837470.67958871, 1837470.62795917, 1837470.65437367, 1837470.76380517, 1837470.95625367, 1837471.24282525, 569654.872934195, 569654.852073834, 569654.806952499, 569654.768632385, 569654.643470211, 569654.142821522, 569653.975938625, 569653.850776451, 
569653.844710022, 569653.955078262, 569653.999423518, 569654.059380074, 569654.330564781, 569654.41400623, 569654.476587316, 569654.584316004, 569654.678653502, 569654.742803, 569654.7843115, 569654.872934195)))",1.1827314369724786,2.2195321099846548,0.7804053804884548
NA,female,20220127,2022,"list(list(c(1837509.62635247, 1837509.81409799, 1837510.06787916, 1837510.29245514, 1837510.58594065, 1837511.17003781, 1837511.39950454, 1837511.54552883, 1837511.71540088, 1837511.79502672, 1837511.79502672, 1837511.27745875, 1837510.81540739, 1837510.1687284, 1837509.96012227, 1837509.81409799, 1837509.6680737, 1837509.39688573, 1837509.35516451, 1837509.37602512, 1837509.62635247, 569655.102398179, 569655.10239818, 569655.089443489, 569655.084835578, 569655.10239818, 569654.935515281, 569654.831213473, 
569654.706051299, 569654.528394, 569654.382413291, 569654.170077714, 569654.170077714, 569654.226262972, 569654.372285505, 569654.455726953, 569654.560028767, 569654.60174949, 569654.789492748, 569654.872934195, 569654.977236005, 569655.102398179)))",1.5392152669909946,2.564734414866652,0.8401562037223205
NA,female,20220127,2022,"list(list(c(1837467.42533314, 1837467.57135743, 1837467.61307866, 1837468.07201213, 1837468.19717581, 1837468.42664255, 1837468.55180622, 1837468.6769699, 1837468.73955174, 1837468.73955174, 1837468.6769699, 1837468.55180622, 1837468.11373336, 1837467.86340601, 1837467.52963621, 1837467.44619376, 1837467.44619376, 1837467.34189069, 1837467.30016947, 1837467.30016947, 1837467.42533314, 569655.519605422, 569655.477884698, 569655.394443249, 569654.956375644, 569654.664330575, 569654.330564781, 569653.850776453, 
569653.600452106, 569653.391848485, 569653.308407039, 569653.224965588, 569653.204105227, 569653.370988123, 569653.62131247, 569654.03851971, 569654.226262972, 569654.330564781, 569654.601749488, 569654.852073834, 569655.331862163, 569655.519605422)))",1.7069148378738712,2.618062528089476,0.934264523693195
NA,female,20220127,2022,"list(list(c(1837496.15039672, 1837496.34761352, 1837496.36402832, 1837496.21637342, 1837496.08781488, 1837495.94179059, 1837495.73318447, 1837495.56629957, 1837495.35769344, 1837495.00306303, 1837494.87789935, 1837494.7944569, 1837494.75273567, 1837494.77359629, 1837494.98220241, 1837495.08650548, 1837495.54543895, 1837495.83748753, 1837496.15039672, 569655.707348681, 569655.722781617, 569655.630482665, 569654.943123627, 569654.726911661, 569654.434866592, 569654.142821522, 569653.975938624, 569653.829916088, 
569653.663033193, 569653.663033195, 569653.704753917, 569653.746474641, 569653.955078262, 569654.267983696, 569654.49744768, 569655.081537818, 569655.540465784, 569655.707348681)))",1.4169876947239932,2.534954920635181,0.7789265639454509
NA,female,20220127,2022,"list(list(c(1837458.32879529, 1837457.85935805, 1837457.76759579, 1837457.64170582, 1837457.40446671, 1837457.2662148, 1837457.08425287, 1837456.76556009, 1837456.70297826, 1837456.84900254, 1837457.03803645, 1837457.16191173, 1837457.87117256, 1837458.12742371, 1837458.47613033, 1837458.70559707, 1837459.06022748, 1837459.08108809, 1837459.06022748, 1837458.97678503, 1837458.68473646, 1837458.42452932, 1837458.32879529, 569655.019625707, 569655.044154873, 569655.049336269, 569655.039817093, 569655.065842136, 
569655.081537816, 569655.131865607, 569655.352722525, 569655.477884698, 569655.644767596, 569655.66005337, 569655.686488318, 569655.686488319, 569655.689763931, 569655.665627956, 569655.561326147, 569655.290141438, 569655.164979266, 569655.10239818, 569655.039817093, 569655.039817095, 569655.019625707, 569655.019625707)))",1.2845642353863678,2.359615203704043,0.7395696329941026
NA,female,20220127,2022,"list(list(c(1837482.9039077, 1837483.65488976, 1837483.90521711, 1837484.23898691, 1837484.42673243, 1837484.57275672, 1837484.70896974, 1837484.61607292, 1837484.3850112, 1837484.09296263, 1837483.99531784, 1837483.84263527, 1837483.65488976, 1837483.17509567, 1837482.82046526, 1837482.77874403, 1837482.79960464, 1837482.9039077, 569655.832510854, 569655.686488319, 569655.561326145, 569655.331862165, 569655.123258542, 569654.852073834, 569654.581477894, 569654.515123026, 569654.560028765, 569654.726911662, 
569654.767876613, 569654.831213472, 569654.893794557, 569655.185839628, 569655.561326147, 569655.644767593, 569655.749069406, 569655.832510854)))",1.1322469479359953,2.144126057054511,0.7232017968512507
NA,female,20220127,2022,"list(list(c(1837503.32644746, 1837503.68107788, 1837503.97312645, 1837504.16087197, 1837504.18173258, 1837503.99398706, 1837503.7227991, 1837503.48739729, 1837503.2221444, 1837502.91674542, 1837502.65890786, 1837502.42944112, 1837502.2416956, 1837502.13739254, 1837502.0748107, 1837502.03308948, 1837502.01222886, 1837502.03308948, 1837502.22083499, 1837502.47116234, 1837502.74235031, 1837503.32644746, 569655.957673026, 569655.936812666, 569655.874231578, 569655.728209043, 569655.60304687, 569655.436163974, 
569655.331862162, 569655.24502657, 569655.164979266, 569655.072503915, 569654.977236008, 569654.852073832, 569654.62260985, 569654.601749488, 569654.643470212, 569654.685190939, 569654.81035311, 569655.018956731, 569655.436163974, 569655.665627959, 569655.811650492, 569655.957673026)))",1.4461587046718893,2.4344498498588,0.8204394699575228
