p_complete,age_sex,date,year,area,length,width,density,geometry
NA,female,20180131,2018,1.31934117096481,2.5094253036844,0.744526372395446,50,"list(list(c(1837466.49989899, 1837466.69088447, 1837466.76627348, 1837466.81150689, 1837466.80648095, 1837466.7294897, 1837466.66690947, 1837466.50002885, 1837466.35400831, 1837466.08274647, 1837465.8116463, 1837465.41429727, 1837465.20670405, 1837464.99810328, 1837464.72692228, 1837464.60512191, 1837464.49746142, 1837464.5183215, 1837464.66434204, 1837464.86144454, 1837465.06068351, 1837465.31100444, 1837465.56132537, 1837465.80129418, 1837465.999387, 1837466.22347262, 1837466.49989899, 569649.481330716, 
569649.521538187, 569649.526564121, 569649.491382584, 569649.350656435, 569649.167815883, 569649.063515357, 569648.87577441, 569648.771473885, 569648.677181295, 569648.583732934, 569648.516351411, 569648.500292515, 569648.458572305, 569648.458572302, 569648.516351411, 569648.583732935, 569648.708893567, 569648.792333988, 569648.913400188, 569649.021795144, 569649.146955777, 569649.251256302, 569649.3305527, 569649.355556828, 569649.405941708, 569649.481330716)))"
NA,female,20180131,2018,1.137052239270094,2.096686980724369,0.769300468527083,25,"list(list(c(1837504.63225036, 1837504.6947036, 1837504.77827091, 1837504.94110091, 1837505.11203214, 1837505.23719261, 1837505.48751354, 1837505.60144568, 1837505.67536487, 1837505.73783447, 1837505.78870763, 1837505.8004147, 1837505.75869454, 1837505.67525423, 1837505.57095385, 1837505.34149299, 1837505.04945191, 1837504.94602885, 1837504.75741083, 1837504.67006387, 1837504.59053021, 1837504.56967013, 1837504.59121673, 1837504.63225036, 569649.918779669, 569649.909253838, 569649.877059458, 569649.795911078, 
569649.668458406, 569649.564157878, 569649.251256305, 569648.963088189, 569648.780754184, 569648.583732935, 569648.475221527, 569648.375131883, 569648.208251041, 569648.103950517, 569648.103950515, 569648.208251043, 569648.479432408, 569648.692051155, 569649.126095669, 569649.396747445, 569649.668458407, 569649.793619037, 569649.859974377, 569649.918779669)))"
NA,female,20180131,2018,1.547964971233541,2.53263017566517,0.889538156630248,9,"list(list(c(1837489.71729501, 1837490.10902387, 1837490.38481749, 1837490.48911788, 1837490.48911788, 1837490.30777639, 1837490.15535664, 1837489.84245548, 1837489.46697408, 1837489.27651331, 1837489.04977254, 1837488.86203184, 1837488.59400465, 1837488.43650265, 1837488.29775089, 1837488.17774937, 1837488.17024928, 1837488.21524985, 1837488.28650075, 1837488.42397021, 1837488.60900484, 1837488.75900675, 1837488.83775774, 1837488.94650912, 1837489.15407292, 1837489.46026564, 1837489.71729501, 569650.189961037, 
569650.192901633, 569650.148240824, 569650.085660509, 569650.002220091, 569649.817896876, 569649.710178617, 569649.459857353, 569649.251256302, 569649.187888883, 569649.084375461, 569649.042655251, 569649.026636837, 569649.019136742, 569649.015386694, 569649.045387075, 569649.127888122, 569649.221639311, 569649.30039031, 569649.459857353, 569649.720395639, 569649.862897447, 569649.93414835, 569649.990399064, 569650.08566051, 569650.162901253, 569650.189961037)))"
NA,female,20180131,2018,1.273637548407067,2.164134625264625,0.820717589934994,15,"list(list(c(1837525.29860568, 1837525.41421376, 1837525.51648245, 1837525.56984003, 1837525.65876932, 1837525.72178863, 1837525.86780917, 1837525.88866925, 1837525.87219963, 1837525.78436886, 1837525.61748824, 1837525.32544716, 1837525.07512623, 1837524.65792468, 1837524.49104406, 1837524.49104406, 1837524.74136499, 1837525.0959863, 1837525.23190871, 1837525.24200685, 1837525.24080164, 1837525.29860568, 569650.178707495, 569650.280976183, 569650.329887295, 569650.289869113, 569650.200939819, 569650.148240827, 
569649.918779671, 569649.647598302, 569649.476166073, 569649.146955776, 569648.87577441, 569648.583732937, 569648.500292513, 569648.521152617, 569648.646313252, 569648.750613775, 569648.896634514, 569649.35555683, 569649.751846884, 569649.897919564, 569650.049760019, 569650.178707495)))"
NA,female,20180131,2018,1.837168570854398,2.621390954585833,0.993738074131625,32,"list(list(c(1837450.52120956, 1837450.72981033, 1837450.88531513, 1837451.06357157, 1837451.1261518, 1837451.14701188, 1837451.10529172, 1837450.93841111, 1837450.87583087, 1837450.64249243, 1837450.56292971, 1837450.17601723, 1837449.85368708, 1837449.60336615, 1837449.36447819, 1837449.22788476, 1837449.01928398, 1837448.9149836, 1837448.93584367, 1837449.01928398, 1837449.39476538, 1837449.6450863, 1837449.85368708, 1837450.12486809, 1837450.52120956, 569650.523722722, 569650.523722718, 569650.491388303, 
569650.419422195, 569650.356841881, 569650.273401459, 569650.210821142, 569650.148240827, 569650.08566051, 569649.769310258, 569649.710178618, 569649.385905986, 569649.16781588, 569649.021795143, 569648.938601002, 569648.896634514, 569648.917494617, 569649.146955776, 569649.230396198, 569649.418137145, 569649.96049988, 569650.210821142, 569650.335981774, 569650.461142407, 569650.523722722)))"
NA,female,20180131,2018,1.244495236144945,2.371607799214994,0.72209675875595,56,"list(list(c(1837464.1926407, 1837464.31850717, 1837464.44437365, 1837464.66613838, 1837464.76864243, 1837464.93552305, 1837465.00777595, 1837465.03982344, 1837465.03982343, 1837464.9772432, 1837464.91466297, 1837464.83122266, 1837464.67812566, 1837464.5183215, 1837464.41440544, 1837464.30972073, 1837464.18456026, 1837464.07876151, 1837464.06677423, 1837464.10872972, 1837464.1926407, 569651.254175964, 569651.206226832, 569651.110328568, 569650.696767305, 569650.398562091, 569650.002220091, 569649.701822817, 
569649.480717459, 569649.209536091, 569649.042655248, 569648.980074933, 569648.980074935, 569649.150407799, 569649.313836617, 569649.486051723, 569649.689318511, 569650.169100933, 569650.618849966, 569650.948500248, 569651.182252266, 569651.254175964)))"
NA,female,20180131,2018,1.398852457485737,2.38606230788424,0.845669919177057,34,"list(list(c(1837470.34976434, 1837470.49049049, 1837470.58860403, 1837470.58860403, 1837470.48430364, 1837470.44258349, 1837470.37489401, 1837470.27570287, 1837470.0029749, 1837469.85219689, 1837469.75167821, 1837469.68131513, 1837469.62100393, 1837469.57577052, 1837469.55064085, 1837469.53556305, 1837469.54560016, 1837469.56646023, 1837469.65618546, 1837469.81678116, 1837470.08796217, 1837470.19898632, 1837470.34976434, 569650.637295509, 569650.602113972, 569650.48200251, 569650.043940301, 569649.501577564, 
569649.376416933, 569649.194852485, 569649.000935037, 569648.712362832, 569648.516351411, 569648.400754932, 569648.375625262, 569648.425884601, 569648.551532948, 569648.78775184, 569648.90334832, 569649.126095672, 569649.251256302, 569649.571797526, 569649.939639775, 569650.398562089, 569650.546828699, 569650.637295509)))"
NA,male,20180131,2018,3.133327124049984,3.71382309508908,1.239647044413631,27,"list(list(c(1837502.41304219, 1837502.64439914, 1837502.88000386, 1837503.17021038, 1837503.31806549, 1837503.44322595, 1837503.50580618, 1837503.50580618, 1837503.46408603, 1837503.28063074, 1837502.96514399, 1837502.69226316, 1837502.60882285, 1837502.12904107, 1837501.77441976, 1837501.39893836, 1837501.12775736, 1837501.00259689, 1837500.79399612, 1837500.71055581, 1837500.68969573, 1837500.69363944, 1837500.71055581, 1837500.73141589, 1837500.83571627, 1837501.02345697, 1837501.33635813, 1837501.71183952, 
1837501.90300529, 1837502.14990115, 1837502.41304219, 569650.771167387, 569650.786941724, 569650.774043982, 569650.760651162, 569650.794904088, 569650.794904088, 569650.711463668, 569650.628023246, 569650.482002508, 569650.287421046, 569649.961418078, 569649.731038722, 569649.668458407, 569649.501577563, 569649.313836617, 569649.021795146, 569648.604593042, 569648.479432409, 569648.479432409, 569648.56287283, 569648.813194092, 569649.046506521, 569649.209536093, 569649.48071746, 569649.772758935, 
569650.043940301, 569650.35684188, 569650.607163139, 569650.687037589, 569650.753183879, 569650.771167387)))"
NA,female,20180131,2018,1.8283812423214,2.849450938947911,0.923279053027598,24,"list(list(c(1837499.12518993, 1837499.3574272, 1837499.46850237, 1837499.54847649, 1837499.5573625, 1837499.50404642, 1837499.31299713, 1837499.14605, 1837498.93089856, 1837498.74970853, 1837498.18648644, 1837497.81100505, 1837497.5815442, 1837497.51896397, 1837497.51896397, 1837497.56068412, 1837497.74842482, 1837498.08218606, 1837498.38440874, 1837498.66626822, 1837498.91658915, 1837499.12518993, 569651.900489666, 569651.913315005, 569651.913315005, 569651.899985985, 569651.828897878, 569651.717822711, 
569651.433470283, 569651.107805667, 569650.7803483, 569650.544582826, 569650.106520616, 569649.918779669, 569649.897919565, 569650.00222009, 569650.148240826, 569650.27340146, 569650.669743457, 569651.149525878, 569651.500115383, 569651.733608823, 569651.858769455, 569651.900489666)))"
NA,female,20180131,2018,1.682600662180185,2.576699455554247,0.943793626788744,61,"list(list(c(1837462.48186875, 1837462.52536034, 1837462.53019274, 1837462.52536034, 1837462.49489399, 1837462.42871236, 1837462.24508118, 1837462.18225999, 1837462.09855252, 1837461.96480202, 1837461.70221105, 1837461.30586958, 1837461.18070911, 1837461.07640873, 1837460.97210834, 1837460.99296842, 1837461.11812888, 1837461.43103004, 1837461.58304248, 1837461.70221105, 1837461.84823159, 1837462.14027267, 1837462.33689677, 1837462.48186875, 569652.379978107, 569652.36064851, 569652.312324517, 569652.244670927, 
569652.129950824, 569651.916067776, 569651.452157445, 569651.307185467, 569651.212106192, 569651.036571107, 569650.732323772, 569650.315121669, 569650.252541353, 569650.252541353, 569650.398562088, 569650.92006472, 569651.337266825, 569651.858769455, 569652.027212959, 569652.109090718, 569652.192531137, 569652.296831665, 569652.35581611, 569652.379978107)))"
NA,female,20180131,2018,1.434033490684561,2.189843319892796,0.911691307274862,45,"list(list(c(1837452.71693497, 1837452.80683863, 1837452.87533665, 1837452.94097854, 1837452.96183861, 1837452.89925838, 1837452.77687074, 1837452.56549714, 1837452.21087583, 1837451.98141498, 1837451.66851382, 1837451.35561265, 1837451.24850852, 1837451.16288599, 1837451.1329181, 1837451.20997838, 1837451.30416317, 1837451.48825162, 1837451.7728142, 1837452.22032428, 1837452.31517621, 1837452.5456899, 1837452.6072173, 1837452.64843694, 1837452.71693497, 569652.684208644, 569652.628553997, 569652.547212591, 
569652.380272086, 569652.046510402, 569651.837909352, 569651.65245712, 569651.441567351, 569651.212106193, 569651.149525878, 569651.149525878, 569651.253826403, 569651.327091495, 569651.408432901, 569651.562553461, 569651.65245712, 569651.7295174, 569651.802296553, 569651.942209875, 569652.161911192, 569652.234251347, 569652.440184425, 569652.526292822, 569652.658521884, 569652.684208644)))"
NA,female,20180131,2018,1.256911739559887,2.2734978696963,0.789641647415467,25,"list(list(c(1837515.7715317, 1837515.91755224, 1837516.02185263, 1837516.02185263, 1837515.85497201, 1837515.47949062, 1837515.14572938, 1837514.81196814, 1837514.54078713, 1837514.18616582, 1837514.04014528, 1837513.97756504, 1837513.99842512, 1837514.06100535, 1837514.64508752, 1837514.9371286, 1837515.20830961, 1837515.7715317, 569652.672313559, 569652.65145345, 569652.588873138, 569652.463712506, 569652.338551876, 569651.942209875, 569651.712748719, 569651.545867878, 569651.48328756, 569651.462427454, 
569651.504147667, 569651.587588089, 569651.712748718, 569651.817049247, 569652.296831665, 569652.463712506, 569652.568013033, 569652.672313559)))"
NA,female,20180131,2018,1.527137705666174,2.730486812977718,0.812016609405806,22,"list(list(c(1837522.2381557, 1837522.5409584, 1837522.80137779, 1837523.23943941, 1837523.5314805, 1837523.67808328, 1837523.7872774, 1837523.82493054, 1837523.79857334, 1837523.734563, 1837523.60654232, 1837523.28115957, 1837522.86395802, 1837522.36331616, 1837521.94611462, 1837521.29945221, 1837521.17791467, 1837521.1325716, 1837521.2160119, 1837521.38289253, 1837521.75837392, 1837522.2381557, 569653.026935347, 569653.019560942, 569652.985215136, 569652.88091461, 569652.901774717, 569652.872713689, 
569652.823764605, 569652.782346149, 569652.695743923, 569652.63926421, 569652.54889667, 569652.338551875, 569652.234251349, 569652.23425135, 569652.317691771, 569652.359411982, 569652.38698816, 569652.463712506, 569652.651453456, 569652.776614084, 569652.922634822, 569653.026935347)))"
NA,female,20180131,2018,1.658368790382981,2.59628762773794,0.91986498267173,54,"list(list(c(1837453.81710179, 1837454.06548986, 1837454.25516341, 1837454.79752543, 1837455.16145829, 1837455.4650479, 1837455.69450875, 1837455.88224945, 1837455.90310953, 1837455.86138937, 1837455.6527886, 1837455.33988744, 1837455.06870643, 1837454.6819721, 1837454.47219689, 1837454.35232535, 1837454.2795462, 1837454.1717231, 1837453.94561832, 1837453.83796186, 1837453.74868649, 1837453.58600368, 1837453.56031692, 1837453.58600368, 1837453.69731297, 1837453.81710179, 569653.089515662, 569653.056666662, 
569653.006075242, 569652.797474191, 569652.607148364, 569652.421992297, 569652.255111455, 569652.067370509, 569651.963069981, 569651.879629559, 569651.817049245, 569651.817049245, 569651.858769455, 569651.943573733, 569651.973541619, 569652.020634012, 569652.072007532, 569652.129950822, 569652.247533725, 569652.35941198, 569652.564337097, 569652.84261033, 569652.975325256, 569653.035261029, 569653.069510042, 569653.089515662)))"
NA,female,20180131,2018,1.364351400135957,2.353404062850938,0.802485400696457,61,"list(list(c(1837461.18070911, 1837461.30525652, 1837461.43103004, 1837461.53533043, 1837461.59791066, 1837461.60858142, 1837461.59791066, 1837461.55619051, 1837461.34758973, 1837461.20642032, 1837461.05554865, 1837460.79744293, 1837460.57576687, 1837460.44299586, 1837460.34630602, 1837460.28372578, 1837460.26286571, 1837460.34415966, 1837460.44981215, 1837460.57576687, 1837460.6508927, 1837460.76350757, 1837460.99296842, 1837461.02578864, 1837461.07640873, 1837461.13484928, 1837461.18070911, 569653.339836926, 
569653.31503577, 569653.214676293, 569653.047795453, 569652.818334295, 569652.633406788, 569652.4428524, 569652.296831666, 569651.87962956, 569651.672309923, 569651.525007771, 569651.375801316, 569651.295546614, 569651.294005838, 569651.337266825, 569651.378987035, 569651.462427455, 569651.566657431, 569651.720023952, 569651.963069981, 569652.111960616, 569652.380272086, 569652.880914611, 569653.042384177, 569653.235536398, 569653.30140319, 569653.339836926)))"
NA,female,20180131,2018,1.509882393926774,2.498132742354299,0.872672368756924,54,"list(list(c(1837463.85079902, 1837463.98885689, 1837464.06078059, 1837464.0593998, 1837464.07876151, 1837464.15068521, 1837464.20542034, 1837464.28853897, 1837464.34847538, 1837464.41440544, 1837464.46235457, 1837464.49232278, 1837464.47434185, 1837464.35144088, 1837464.13869793, 1837463.91337926, 1837463.74649864, 1837463.53789786, 1837463.35015716, 1837463.32955633, 1837463.32929709, 1837463.37101724, 1837463.51703778, 1837463.72563856, 1837463.85079902, 569653.423277347, 569653.471823318, 569653.387912337, 
569653.31897682, 569652.770567263, 569652.464891546, 569652.234251347, 569652.039343, 569651.829565548, 569651.643762661, 569651.4759407, 569651.344080587, 569651.254175964, 569651.212106193, 569651.290137813, 569651.39984714, 569651.525007772, 569651.817049244, 569652.234251347, 569652.488866112, 569652.71403377, 569652.880914611, 569653.131235875, 569653.360697033, 569653.423277347)))"
NA,female,20180131,2018,1.266214831063145,2.456359712675396,0.721733259635411,32,"list(list(c(1837471.00580558, 1837471.11010596, 1837471.1726862, 1837471.2561265, 1837471.34248264, 1837471.36042689, 1837471.36042689, 1837471.29784666, 1837471.21849746, 1837471.08924588, 1837470.94322534, 1837470.80004749, 1837470.56774395, 1837470.44258349, 1837470.31742302, 1837470.27570287, 1837470.26536141, 1837470.27570287, 1837470.50516372, 1837470.63032418, 1837470.88064511, 1837470.91628359, 1837471.00580558, 569653.464997558, 569653.444137452, 569653.381557138, 569653.214676293, 569653.038001059, 
569652.797474191, 569652.588873138, 569652.35941198, 569652.139108523, 569651.858769453, 569651.587588086, 569651.410695606, 569651.253826406, 569651.191246085, 569651.191246089, 569651.212106193, 569651.348703017, 569651.483287561, 569652.004790192, 569652.380272084, 569653.298116716, 569653.417705665, 569653.464997558)))"
NA,male,20180131,2018,3.147488642078577,3.600761115513594,1.230814723080386,16,"list(list(c(1837532.31357309, 1837532.50131379, 1837532.54303394, 1837532.54303394, 1837532.50131378, 1837532.41787348, 1837532.33443317, 1837532.18841262, 1837532.13462536, 1837532.02153201, 1837531.87551146, 1837531.56572978, 1837531.06196844, 1837530.56132659, 1837530.22756535, 1837529.8103638, 1837529.64348318, 1837529.64348318, 1837529.88179884, 1837530.162454, 1837530.35272581, 1837530.64876089, 1837530.89064035, 1837531.1409544, 1837531.38368319, 1837531.74777636, 1837532.10497231, 1837532.31357309, 
569653.757039031, 569653.736178925, 569653.694458714, 569653.631878399, 569653.527577874, 569653.444137453, 569653.110375771, 569652.818334293, 569652.710310821, 569652.526292822, 569652.359411982, 569652.164171058, 569651.79618914, 569651.545867876, 569651.441567351, 569651.44156735, 569651.525007772, 569651.75446893, 569652.111074136, 569652.42207039, 569652.651453453, 569652.968102719, 569653.157842016, 569653.301962231, 569653.4005708, 569653.575032113, 569653.694458714, 569653.757039031)))"
NA,female,20180131,2018,1.456149454670894,2.469907970499214,0.849830833262815,61,"list(list(c(1837456.98783355, 1837457.25901456, 1837457.83917315, 1837458.09341766, 1837458.4049252, 1837458.69120938, 1837458.83435146, 1837458.96954091, 1837459.11381934, 1837459.16834966, 1837459.15995947, 1837459.01453823, 1837458.84438044, 1837458.40631882, 1837458.03083742, 1837457.57191572, 1837457.25901456, 1837457.02955371, 1837456.86267309, 1837456.78946452, 1837456.85081112, 1837456.98783355, 569653.84047945, 569653.840479451, 569653.758094608, 569653.71531882, 569653.66266655, 569653.635401391, 
569653.614952522, 569653.611018293, 569653.594503652, 569653.546789624, 569653.441475666, 569653.317598306, 569653.214676294, 569652.985215139, 569652.943494926, 569652.964355032, 569653.089515665, 569653.277256609, 569653.527577873, 569653.737645739, 569653.846706376, 569653.84047945)))"
NA,female,20180131,2018,1.653810919436296,2.656626811236254,0.871849983414633,35,"list(list(c(1837506.55137748, 1837506.64113156, 1837506.73030292, 1837506.74603904, 1837506.69739803, 1837506.59309764, 1837506.36363679, 1837506.19527477, 1837506.05073563, 1837505.88385501, 1837505.62877438, 1837505.4249333, 1837505.27891276, 1837505.13046385, 1837504.92589427, 1837504.7782709, 1837504.71569067, 1837504.67397052, 1837504.65311044, 1837504.6948306, 1837504.87344053, 1837505.13289222, 1837505.38321315, 1837505.82127478, 1837506.0715957, 1837506.16380253, 1837506.2593364, 1837506.41033511, 
1837506.55137748, 569654.0282204, 569654.042365431, 569654.026629309, 569653.926967203, 569653.777899135, 569653.548437978, 569653.277256612, 569653.140161106, 569652.964355033, 569652.797474191, 569652.615623708, 569652.484572613, 569652.421992295, 569652.400563375, 569652.348109636, 569652.255111455, 569652.255111455, 569652.296831665, 569652.421992295, 569652.67231356, 569652.988045261, 569653.277256611, 569653.527577874, 569653.777899135, 569653.861339558, 569653.890249586, 569653.903059765, 
569653.974175569, 569654.0282204)))"
NA,female,20180131,2018,1.687931226733872,2.551930361974828,0.922509759539842,25,"list(list(c(1837513.05972164, 1837513.22660226, 1837513.33090264, 1837513.31004257, 1837513.24877213, 1837513.14316195, 1837513.05972164, 1837512.74682048, 1837512.28789877, 1837511.99585769, 1837511.67219071, 1837511.4326356, 1837511.32857681, 1837511.24267334, 1837511.20224817, 1837511.24267334, 1837511.38416141, 1837511.80862564, 1837512.12192067, 1837512.350479, 1837512.62723522, 1837513.05972164, 569654.215961345, 569654.19510124, 569654.11166082, 569653.79875924, 569653.555439909, 569653.31897682, 
569653.193816191, 569652.880914613, 569652.71403377, 569652.651453455, 569652.620607978, 569652.609733245, 569652.600395396, 569652.650926852, 569652.736830326, 569652.832840092, 569652.979381314, 569653.353314086, 569653.575652492, 569653.736178925, 569653.894000663, 569654.215961345)))"
NA,female,20180131,2018,1.765453695016606,2.64531983374706,0.940277427571289,20,"list(list(c(1837528.78822001, 1837529.1637014, 1837529.4000027, 1837529.5406234, 1837529.62747736, 1837529.54889521, 1837529.4348824, 1837528.99682078, 1837528.51905538, 1837528.18818315, 1837527.86144682, 1837527.45317505, 1837527.0359735, 1837526.99425335, 1837526.95253319, 1837526.95253319, 1837526.99425335, 1837527.33205124, 1837527.66177583, 1837528.12069753, 1837528.43220142, 1837528.78822001, 569654.80004429, 569654.674883661, 569654.529229381, 569654.47132674, 569654.380336876, 569654.235580274, 
569654.174241136, 569654.007360293, 569653.954338876, 569653.892300332, 569653.826125885, 569653.84047945, 569653.965640083, 569654.007360293, 569654.090800715, 569654.195101238, 569654.236821452, 569654.396880488, 569654.612303345, 569654.779184187, 569654.818742585, 569654.80004429)))"
NA,female,20180131,2018,1.413403964389031,2.502155156151177,0.785534820166048,25,"list(list(c(1837521.28194027, 1837521.37550687, 1837521.47946976, 1837521.69259368, 1837522.13385531, 1837522.46191907, 1837522.65535725, 1837522.73879756, 1837522.75821331, 1837522.73879756, 1837522.72702444, 1837522.67621732, 1837522.59187268, 1837522.42033391, 1837522.30597473, 1837522.26958772, 1837522.26958772, 1837522.2381557, 1837522.07205823, 1837521.83294358, 1837521.44547276, 1837521.36203245, 1837521.23687198, 1837521.23687198, 1837521.28194027, 569655.166360213, 569655.223539803, 569655.150765779, 
569654.922047421, 569654.549723028, 569654.215099768, 569653.944779978, 569653.79875924, 569653.638105728, 569653.485857663, 569653.378198503, 569653.31897682, 569653.206659734, 569653.076706122, 569653.081904266, 569653.133885711, 569653.217056024, 569653.402417241, 569653.554935416, 569653.820040786, 569654.257681558, 569654.403702292, 569654.841764502, 569655.050365555, 569655.166360213)))"
NA,female,20180131,2018,1.278327932482002,2.299170573821611,0.795834777255355,57,"list(list(c(1837462.16113275, 1837462.34887345, 1837462.68263469, 1837462.89123546, 1837463.01639593, 1837463.0270875, 1837462.97467577, 1837462.80779515, 1837462.72435484, 1837462.64091453, 1837462.5783343, 1837462.53661415, 1837462.49489399, 1837462.44001653, 1837462.36973353, 1837462.32801337, 1837462.24612153, 1837462.18199283, 1837462.1194126, 1837462.05222653, 1837462.01511221, 1837462.03597229, 1837462.16113275, 569655.446707553, 569655.384127239, 569655.071225659, 569654.737463976, 569654.403702294, 
569654.163195937, 569653.819619344, 569653.402417244, 569653.298116713, 569653.256396504, 569653.256396507, 569653.31897682, 569653.444137452, 569653.737704135, 569653.965640086, 569654.15338103, 569654.308617186, 569654.487142713, 569654.63316345, 569654.98724968, 569655.279826711, 569655.363267133, 569655.446707553)))"
NA,female,20180131,2018,1.256471625806377,2.272704270264425,0.768503157251063,59,"list(list(c(1837461.04504974, 1837461.19047099, 1837461.24971668, 1837461.24971668, 1837461.18070911, 1837461.13122529, 1837461.0138285, 1837460.95887418, 1837460.95124826, 1837460.95124826, 1837461.01811988, 1837460.93038819, 1837460.78436764, 1837460.70092733, 1837460.58185613, 1837460.51318664, 1837460.38802617, 1837460.32871544, 1837460.30458586, 1837460.32544594, 1837460.35025933, 1837460.37718919, 1837460.42974633, 1837460.51318664, 1837460.60878599, 1837460.72727738, 1837460.9157864, 1837461.04504974, 
569655.590478564, 569655.574320648, 569655.520460926, 569655.423513427, 569655.300686817, 569654.949547875, 569654.508002818, 569654.340933019, 569654.174241136, 569653.965640085, 569653.673072469, 569653.527577873, 569653.506717767, 569653.527577873, 569653.629984692, 569653.694458713, 569653.882199661, 569654.04470455, 569654.215961345, 569654.549723031, 569654.777196766, 569654.906460098, 569655.008645345, 569655.196386291, 569655.326565928, 569655.439671343, 569655.574320648, 569655.590478564
)))"
NA,female,20180131,2018,1.403197550924047,2.407014830507168,0.819344699031077,42,"list(list(c(1837466.14540754, 1837466.37486839, 1837466.57644316, 1837466.75034978, 1837466.95895056, 1837467.22275982, 1837467.52217265, 1837467.7516335, 1837467.79905885, 1837467.79905885, 1837467.76674301, 1837467.6913394, 1837467.53514621, 1837467.14669125, 1837466.83379009, 1837466.6460494, 1837466.36100428, 1837466.04110715, 1837465.76992615, 1837465.72820599, 1837465.74906607, 1837465.85336645, 1837466.14540754, 569655.488427764, 569655.425847449, 569655.321179955, 569655.196386291, 569655.050365556, 
569654.879530237, 569654.674883658, 569654.445422505, 569654.276301353, 569654.184739826, 569654.125494132, 569654.114722188, 569654.130880104, 569654.153381031, 569654.236821451, 569654.361982081, 569654.604845656, 569654.862624607, 569655.154666082, 569655.258966604, 569655.384127238, 569655.467567658, 569655.488427764)))"
NA,female,20180131,2018,1.394933979059781,2.527341557993842,0.773133586237197,35,"list(list(c(1837502.44194224, 1837502.52538254, 1837502.62275794, 1837502.63794154, 1837502.58796278, 1837502.51141151, 1837502.40512629, 1837502.31678177, 1837502.12904107, 1837501.90406739, 1837501.69097945, 1837501.39794728, 1837501.23205775, 1837500.9930512, 1837500.83109277, 1837500.71055581, 1837500.64797558, 1837500.62864473, 1837500.64797558, 1837500.70962394, 1837500.79399612, 1837500.94001666, 1837501.2737779, 1837501.56581898, 1837501.92937339, 1837502.19162131, 1837502.31908587, 1837502.44194224, 
569655.780469238, 569655.759609131, 569655.726249221, 569655.635147602, 569655.551008079, 569655.392209952, 569655.189761911, 569655.071225658, 569654.883484712, 569654.739315018, 569654.591443239, 569654.481193765, 569654.403702292, 569654.329357734, 569654.182582904, 569654.132520923, 569654.174241136, 569654.390092147, 569654.570583133, 569654.714009013, 569654.820904397, 569654.966925133, 569655.217246398, 569655.384127238, 569655.549107184, 569655.697028816, 569655.741432824, 569655.780469238
)))"
NA,female,20180131,2018,1.459081932903648,2.586926164950294,0.826606754998291,31,"list(list(c(1837517.79495921, 1837517.94820841, 1837518.02731015, 1837518.00355998, 1837517.83667937, 1837517.60721851, 1837517.45382252, 1837517.23173712, 1837516.8771158, 1837516.69246825, 1837516.55898406, 1837516.47988231, 1837516.43044373, 1837516.41066829, 1837516.43905418, 1837516.48077433, 1837516.5540402, 1837516.66851503, 1837516.73109526, 1837516.93969604, 1837517.16915689, 1837517.46119797, 1837517.79495921, 569655.989070289, 569656.026882591, 569655.942836989, 569655.822189448, 569655.342407027, 
569654.862624608, 569654.627770518, 569654.361982082, 569654.132520924, 569654.02956359, 569653.930686411, 569653.886191681, 569653.925742552, 569654.054282884, 569654.174241133, 569654.257681556, 569654.499230186, 569654.758324083, 569654.966925131, 569655.321546921, 569655.571868186, 569655.822189451, 569655.989070289)))"
NA,female,20180131,2018,1.302094212024314,2.518524799293625,0.739660407971275,34,"list(list(c(1837506.34277671, 1837506.60404883, 1837506.86427865, 1837507.23015868, 1837507.86556236, 1837508.25656827, 1837508.47050461, 1837508.574805, 1837508.57480499, 1837508.49136468, 1837507.96986275, 1837507.79468395, 1837507.49008097, 1837507.17717981, 1837506.86427865, 1837506.74261412, 1837506.6348178, 1837506.45008739, 1837506.19675617, 1837506.19675617, 1837506.25506957, 1837506.34277671, 569656.07251071, 569656.06766847, 569656.0307905, 569655.975291607, 569655.801329341, 569655.610916202, 
569655.467567658, 569655.363267132, 569655.238106503, 569655.175526185, 569655.175526185, 569655.19008827, 569655.196386289, 569655.2381065, 569655.363267132, 569655.426162475, 569655.509287868, 569655.677632825, 569655.884769765, 569655.968210184, 569656.036876182, 569656.07251071)))"
NA,female,20180131,2018,1.436932040831357,2.452157621011521,0.80689817127809,19,"list(list(c(1837531.49958759, 1837531.66691069, 1837531.83605624, 1837532.021532, 1837532.14112115, 1837532.2092727, 1837532.2092727, 1837532.06325216, 1837532.00067193, 1837531.81293123, 1837531.64605061, 1837531.45830991, 1837531.31228937, 1837531.22884906, 1837531.22884906, 1837531.41658976, 1837531.45023886, 1837531.45830992, 1837531.40986262, 1837531.3066789, 1837531.23938517, 1837531.2887339, 1837531.39191762, 1837531.49958759, 569656.224581869, 569656.135091027, 569655.973351942, 569655.759609133, 
569655.547158317, 569655.196386291, 569654.862624609, 569654.424562398, 569654.34112198, 569654.174241136, 569654.090800713, 569654.028220398, 569654.0282204, 569654.090800713, 569654.15338103, 569654.633163449, 569654.833844777, 569654.966925131, 569655.618938296, 569655.991296937, 569656.143829392, 569656.224581869, 569656.238040615, 569656.224581869)))"
